GENDER,PROVINCE,RACE,AGE_GROUP,RECORD_DATE,DAY_OF_WEEK,MONTH_OF_YEAR,CHANNEL2,DURATION_CATEGORY,NUMBER_OF_USERS,NUMBER_OF_SESSIONS,AVG_DURATION
male,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,CNN,Short,1,1,00:02:01
male,Mpumalanga,black,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Medium,1,1,01:00:33
male,Western Cape,coloured,Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:04:18
male,Mpumalanga,black,Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:01:14
male,Gauteng,black,Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:02:15
None,None,None,Under 18,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:02:11
male,Gauteng,white,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:01:42
male,Free State,black,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:00:39
male,North West,black,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:01:26
female,Kwazulu Natal,indian_asian,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:55:44
female,Eastern Cape,coloured,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:06:34
male,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:00:21
male,Limpopo,black,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:00:30
male,Free State,white,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:01:26
male,Mpumalanga,black,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:00:51
female,Gauteng,None,Young Adults,2016-03-05,Sat,Mar,Cartoon Network,Short,1,1,00:00:15
male,North West,black,Young Adults,2016-03-05,Sat,Mar,Channel O,Medium,1,1,01:04:03
male,Gauteng,black,Adults,2016-03-05,Sat,Mar,Channel O,Short,1,1,00:07:12
male,Kwazulu Natal,indian_asian,Adults,2016-03-05,Sat,Mar,Channel O,Short,1,1,00:03:42
male,Gauteng,indian_asian,Adults,2016-03-05,Sat,Mar,Channel O,Short,1,1,00:05:27
male,Western Cape,coloured,Young Adults,2016-03-05,Sat,Mar,Channel O,Short,2,2,00:04:21
male,Limpopo,black,Young Adults,2016-03-05,Sat,Mar,Channel O,Short,1,1,00:01:15
male,Kwazulu Natal,black,Young Adults,2016-03-05,Sat,Mar,Channel O,Short,1,1,00:02:00
male,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,Channel O,Short,4,4,00:17:10
male,Mpumalanga,black,Young Adults,2016-03-05,Sat,Mar,Channel O,Short,1,1,00:14:06
male,Gauteng,black,Adults,2016-03-05,Sat,Mar,E! Entertainment,Short,1,1,00:01:48
None,None,None,Under 18,2016-03-05,Sat,Mar,E! Entertainment,Short,1,1,00:04:12
female,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,E! Entertainment,Short,1,1,00:00:44
male,Western Cape,coloured,Young Adults,2016-03-05,Sat,Mar,E! Entertainment,Short,1,1,00:00:00
male,Gauteng,white,Young Adults,2016-03-05,Sat,Mar,E! Entertainment,Short,1,1,00:00:26
male,Mpumalanga,black,Young Adults,2016-03-05,Sat,Mar,E! Entertainment,Short,2,2,00:01:44
male,Limpopo,indian_asian,Young Adults,2016-03-05,Sat,Mar,E! Entertainment,Short,1,1,00:09:58
male,Gauteng,indian_asian,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Medium,1,1,02:19:30
male,Gauteng,white,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:10:52
male,Limpopo,indian_asian,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:49:16
male,Eastern Cape,coloured,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:01:32
male,Gauteng,white,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:01:04
male,Limpopo,black,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:01:26
male,Kwazulu Natal,indian_asian,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:46
male,Gauteng,black,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:02:18
female,Kwazulu Natal,indian_asian,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:14
male,Western Cape,coloured,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,4,4,00:10:37
male,North West,black,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:00
male,Gauteng,None,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:06:18
female,Gauteng,indian_asian,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:05:48
male,Western Cape,None,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:54
male,Gauteng,indian_asian,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,5,6,00:14:33
male,Mpumalanga,indian_asian,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:02:08
male,Western Cape,white,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:02:22
male,Kwazulu Natal,None,Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:04:30
None,None,None,Under 18,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:01:00
male,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,4,4,00:01:56
male,Gauteng,coloured,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,2,00:11:30
male,Gauteng,None,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:13:22
male,Gauteng,white,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,3,3,00:07:53
female,Kwazulu Natal,indian_asian,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:46
male,Western Cape,coloured,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:12
male,Limpopo,indian_asian,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,2,2,00:11:02
male,North West,white,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,1,1,00:08:24
male,Eastern Cape,coloured,Young Adults,2016-03-05,Sat,Mar,ICC Cricket World Cup 2011,Short,2,2,00:07:21
male,Kwazulu Natal,indian_asian,Adults,2016-03-05,Sat,Mar,SawSee,Short,1,1,00:00:13
male,Gauteng,white,Young Adults,2016-03-05,Sat,Mar,SawSee,Short,2,2,00:01:14
male,Northern Cape,coloured,Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:02:58
male,Eastern Cape,coloured,Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:02:34
male,Western Cape,coloured,Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:03:42
male,North West,white,Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:05:18
male,Western Cape,other,Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:00:24
male,Mpumalanga,black,Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,2,3,00:07:43
male,Gauteng,black,Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:03:06
male,Kwazulu Natal,white,Seniors,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:10:12
male,Western Cape,coloured,Seniors,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:01:32
male,Western Cape,white,Young Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:01:58
male,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,2,2,00:06:22
male,Northern Cape,coloured,Young Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:03:12
male,Limpopo,black,Young Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:03:20
male,Gauteng,white,Young Adults,2016-03-05,Sat,Mar,SuperSport Blitz,Short,1,1,00:01:34
male,Gauteng,white,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Medium,1,1,01:07:42
male,Gauteng,None,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Medium,1,1,01:16:12
male,Kwazulu Natal,black,Seniors,2016-03-05,Sat,Mar,Supersport Live Events,Medium,1,1,01:05:54
male,Gauteng,white,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Medium,1,1,03:23:40
male,Kwazulu Natal,None,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:00:42
male,Gauteng,None,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:13:37
female,Gauteng,white,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:00:26
male,Western Cape,coloured,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:14:47
male,Western Cape,None,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:18:48
male,Kwazulu Natal,indian_asian,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:00:48
male,Gauteng,black,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,3,3,00:02:39
male,Eastern Cape,coloured,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:02:22
male,Free State,white,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:13:02
male,Eastern Cape,white,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:02:25
male,Gauteng,indian_asian,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:20:36
male,Gauteng,coloured,Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:00:40
male,Eastern Cape,black,Seniors,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:53:38
male,Western Cape,white,Seniors,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:06:06
male,Kwazulu Natal,white,Seniors,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:12:42
male,Gauteng,None,Seniors,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:00:28
male,Gauteng,indian_asian,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:00:10
male,Kwazulu Natal,None,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:00:24
male,Eastern Cape,coloured,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:01:12
male,Free State,None,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:02:22
female,Mpumalanga,black,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:01:38
male,Mpumalanga,white,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:02:07
male,Gauteng,white,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,5,5,00:01:49
male,Eastern Cape,white,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:18:29
male,Gauteng,None,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:10:43
male,Kwazulu Natal,black,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,2,2,00:01:00
male,Western Cape,None,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:00:30
male,Western Cape,coloured,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,7,7,00:05:46
male,North West,white,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:04:18
male,Eastern Cape,black,Young Adults,2016-03-05,Sat,Mar,Supersport Live Events,Short,1,1,00:09:58
female,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,Trace TV,Medium,1,1,01:01:00
male,Gauteng,black,Adults,2016-03-05,Sat,Mar,Trace TV,Short,4,4,00:08:44
male,Western Cape,coloured,Adults,2016-03-05,Sat,Mar,Trace TV,Short,2,3,00:06:17
male,Limpopo,white,Adults,2016-03-05,Sat,Mar,Trace TV,Short,1,1,00:05:18
male,Limpopo,black,Young Adults,2016-03-05,Sat,Mar,Trace TV,Short,1,1,00:17:45
male,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,Trace TV,Short,1,1,00:16:42
male,Gauteng,indian_asian,Young Adults,2016-03-05,Sat,Mar,Trace TV,Short,1,1,00:00:00
female,Northern Cape,black,Young Adults,2016-03-05,Sat,Mar,Trace TV,Short,1,1,00:42:48
male,Free State,white,Young Adults,2016-03-05,Sat,Mar,Trace TV,Short,1,1,00:01:51
male,Kwazulu Natal,None,Young Adults,2016-03-05,Sat,Mar,Trace TV,Short,1,1,00:02:30
male,Gauteng,black,Adults,2016-03-05,Sat,Mar,Vuzu,Short,1,1,00:01:40
female,Gauteng,black,Young Adults,2016-03-05,Sat,Mar,Vuzu,Short,1,1,00:01:33
male,Western Cape,coloured,Young Adults,2016-03-05,Sat,Mar,Vuzu,Short,1,1,00:00:42
male,Kwazulu Natal,black,Adults,2016-03-06,Sun,Mar,Africa Magic,Short,1,1,00:04:18
male,Gauteng,coloured,Adults,2016-03-06,Sun,Mar,Africa Magic,Short,1,1,00:00:24
male,Kwazulu Natal,indian_asian,Adults,2016-03-06,Sun,Mar,Africa Magic,Short,1,1,00:00:04
male,Western Cape,black,Adults,2016-03-06,Sun,Mar,Africa Magic,Short,1,1,00:06:49
female,Gauteng,black,Adults,2016-03-06,Sun,Mar,Africa Magic,Short,1,1,00:01:30
male,Western Cape,coloured,Young Adults,2016-03-06,Sun,Mar,Africa Magic,Short,1,1,00:00:48
male,Kwazulu Natal,black,Young Adults,2016-03-06,Sun,Mar,Africa Magic,Short,2,2,00:05:49
male,Gauteng,black,Young Adults,2016-03-06,Sun,Mar,Africa Magic,Short,3,3,00:00:35
male,Northern Cape,coloured,Young Adults,2016-03-06,Sun,Mar,Africa Magic,Short,1,1,00:00:28
male,Mpumalanga,black,Young Adults,2016-03-06,Sun,Mar,Africa Magic,Short,3,3,00:00:20
female,Western Cape,indian_asian,Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:05:42
male,Western Cape,coloured,Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:00:00
male,Kwazulu Natal,indian_asian,Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:03:07
male,Gauteng,white,Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:03:12
male,Western Cape,other,Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:01:31
male,Gauteng,white,Seniors,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:00:58
male,Kwazulu Natal,black,Under 18,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:00:26
female,Mpumalanga,black,Under 18,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:00:11
female,Kwazulu Natal,indian_asian,Young Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:01:23
male,Western Cape,None,Young Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:04:20
male,North West,black,Young Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:01:10
male,Western Cape,coloured,Young Adults,2016-03-06,Sun,Mar,Boomerang,Short,2,2,00:03:34
male,Kwazulu Natal,indian_asian,Young Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:07:09
male,Eastern Cape,black,Young Adults,2016-03-06,Sun,Mar,Boomerang,Short,1,1,00:09:29
male,Western Cape,other,Adults,2016-03-06,Sun,Mar,Break in transmission,Short,1,1,00:06:32
male,Gauteng,black,Adults,2016-03-06,Sun,Mar,CNN,Short,1,1,00:21:27
male,Kwazulu Natal,None,Adults,2016-03-06,Sun,Mar,CNN,Short,1,1,00:02:13
male,Mpumalanga,indian_asian,Adults,2016-03-06,Sun,Mar,CNN,Short,1,1,00:00:31
male,Gauteng,indian_asian,Adults,2016-03-06,Sun,Mar,CNN,Short,1,1,00:01:23
male,Gauteng,None,Adults,2016-03-06,Sun,Mar,CNN,Short,1,1,00:09:34
male,Northern Cape,coloured,Under 18,2016-03-06,Sun,Mar,CNN,Short,1,1,00:00:33
male,Gauteng,black,Young Adults,2016-03-06,Sun,Mar,CNN,Short,1,1,00:01:58
male,Gauteng,None,Young Adults,2016-03-06,Sun,Mar,CNN,Short,1,1,00:01:08
male,Mpumalanga,black,Young Adults,2016-03-06,Sun,Mar,CNN,Short,1,1,00:01:17
male,Mpumalanga,None,Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:01:17
male,Western Cape,coloured,Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:02:32
male,Mpumalanga,white,Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:01:32
male,Western Cape,coloured,Under 18,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:03:49
male,Kwazulu Natal,black,Under 18,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:24:05
None,None,None,Under 18,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:00:21
male,Free State,black,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:00:53
male,Western Cape,white,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:00:25
male,Kwazulu Natal,coloured,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:00:57
female,Kwazulu Natal,indian_asian,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:00:34
male,Gauteng,None,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:03:06
male,Western Cape,coloured,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,3,3,00:01:16
male,Gauteng,black,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:00:08
male,Gauteng,white,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:57:05
female,Gauteng,white,Young Adults,2016-03-06,Sun,Mar,Cartoon Network,Short,1,1,00:00:20
None,None,None,Under 18,2016-03-06,Sun,Mar,Channel O,Short,1,1,00:00:36
male,Kwazulu Natal,black,Young Adults,2016-03-06,Sun,Mar,Channel O,Short,1,1,00:01:36
male,Gauteng,white,Young Adults,2016-03-06,Sun,Mar,Channel O,Short,1,1,00:06:45
male,Gauteng,None,Young Adults,2016-03-06,Sun,Mar,Channel O,Short,1,1,00:03:45
male,North West,black,Young Adults,2016-03-06,Sun,Mar,Channel O,Short,1,1,00:00:06
male,Free State,black,Young Adults,2016-03-06,Sun,Mar,Channel O,Short,1,1,00:02:57
male,Gauteng,black,Young Adults,2016-03-06,Sun,Mar,Channel O,Short,2,2,00:05:08
male,Limpopo,indian_asian,Young Adults,2016-03-06,Sun,Mar,Channel O,Short,1,1,00:00:30
male,Mpumalanga,black,Young Adults,2016-03-06,Sun,Mar,Channel O,Short,4,4,00:01:25
male,Gauteng,black,Adults,2016-03-06,Sun,Mar,DStv Events 1,Short,2,2,00:03:08
male,Kwazulu Natal,indian_asian,Adults,2016-03-06,Sun,Mar,DStv Events 1,Short,1,1,00:01:00
male,Kwazulu Natal,indian_asian,Adults,2016-03-06,Sun,Mar,E! Entertainment,Short,1,1,00:00:36
male,Gauteng,white,Young Adults,2016-03-06,Sun,Mar,E! Entertainment,Short,1,1,00:00:58
female,Gauteng,indian_asian,Young Adults,2016-03-06,Sun,Mar,E! Entertainment,Short,1,1,00:00:42
male,Western Cape,coloured,Young Adults,2016-03-06,Sun,Mar,E! Entertainment,Short,1,1,00:07:20
male,Gauteng,black,Young Adults,2016-03-06,Sun,Mar,E! Entertainment,Short,2,2,00:05:24
male,Kwazulu Natal,coloured,Young Adults,2016-03-06,Sun,Mar,E! Entertainment,Short,1,1,00:00:00
male,Kwazulu Natal,indian_asian,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:30:24
male,Gauteng,black,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:18:48
None,None,None,Under 18,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Medium,1,1,02:08:36
male,Western Cape,white,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Medium,1,1,02:05:22
male,Western Cape,white,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:22
male,Kwazulu Natal,white,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:21:22
female,Kwazulu Natal,indian_asian,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,2,00:13:29
female,Eastern Cape,,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:00
male,Gauteng,indian_asian,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,2,2,00:04:27
male,Mpumalanga,indian_asian,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:56
male,Mpumalanga,black,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,2,2,00:07:55
female,Gauteng,white,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:05:06
male,Western Cape,coloured,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,5,5,00:15:41
male,Gauteng,black,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:11:24
female,Limpopo,white,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:16
female,Western Cape,black,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:54
male,Free State,indian_asian,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:09:14
male,Gauteng,white,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,3,3,00:03:48
male,Free State,black,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:03:46
male,Northern Cape,black,Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:21:12
male,Eastern Cape,indian_asian,Under 18,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:05:54
male,Eastern Cape,black,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:31:50
male,Limpopo,indian_asian,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:01:14
male,Western Cape,coloured,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:00
male,Mpumalanga,white,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:24
female,Kwazulu Natal,black,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:06:36
male,Western Cape,black,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,4,4,00:01:20
male,Gauteng,indian_asian,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,2,2,00:03:07
male,North West,black,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:10:06
male,Gauteng,None,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,3,3,00:25:23
male,Northern Cape,coloured,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:00
male,Gauteng,white,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,3,3,00:08:06
male,Gauteng,black,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,2,2,00:05:01
male,Mpumalanga,black,Young Adults,2016-03-06,Sun,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:06
male,Gauteng,black,Young Adults,2016-03-06,Sun,Mar,M-Net,Short,1,1,00:01:43
male,Northern Cape,coloured,Young Adults,2016-03-06,Sun,Mar,M-Net,Short,1,1,00:01:19
None,None,None,Under 18,2016-03-06,Sun,Mar,MK,Short,1,1,00:02:42
male,Western Cape,coloured,Adults,2016-03-06,Sun,Mar,SawSee,Short,1,1,00:00:13
male,Mpumalanga,white,Adults,2016-03-06,Sun,Mar,SawSee,Short,1,1,00:14:05
male,Gauteng,indian_asian,Adults,2016-03-06,Sun,Mar,SawSee,Short,1,2,00:00:05
None,None,None,Under 18,2016-03-06,Sun,Mar,SawSee,Short,1,1,00:00:05
male,Limpopo,black,Young Adults,2016-03-06,Sun,Mar,SawSee,Short,1,1,00:05:44
male,Western Cape,coloured,Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Medium,1,1,02:09:52
male,Western Cape,coloured,Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Short,2,2,00:00:13
female,Gauteng,black,Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Short,1,1,00:38:00
female,Western Cape,coloured,Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Short,1,1,00:01:58
male,Eastern Cape,black,Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Short,1,1,00:01:36
male,Gauteng,white,Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Short,1,1,00:05:28
male,Gauteng,black,Seniors,2016-03-06,Sun,Mar,SuperSport Blitz,Short,1,1,00:00:10
male,Gauteng,black,Young Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Short,4,4,00:01:17
male,Gauteng,white,Young Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Short,1,1,00:00:20
male,Gauteng,indian_asian,Young Adults,2016-03-06,Sun,Mar,SuperSport Blitz,Short,1,1,00:00:18
male,Eastern Cape,coloured,Adults,2016-03-06,Sun,Mar,Supersport Live Events,Short,1,1,00:00:50
male,Kwazulu Natal,indian_asian,Adults,2016-03-06,Sun,Mar,Supersport Live Events,Short,1,2,00:01:20
male,Gauteng,None,Adults,2016-03-06,Sun,Mar,Supersport Live Events,Short,1,1,00:00:24
male,Western Cape,indian_asian,Adults,2016-03-06,Sun,Mar,Supersport Live Events,Short,1,1,00:00:24
male,Gauteng,black,Adults,2016-03-06,Sun,Mar,Supersport Live Events,Short,2,2,00:00:25
male,Free State,black,Adults,2016-03-06,Sun,Mar,Supersport Live Events,Short,1,1,00:03:18
